330.000;60.000;6.161
340.000;60.000;5.906
340.000;60.000;5.871
340.000;60.000;6.523
350.000;60.000;6.253
350.000;60.000;6.440
350.000;60.000;6.398
360.000;60.000;6.467
360.000;60.000;6.301
360.000;60.000;6.402
370.000;60.000;6.091
370.000;60.000;6.219
370.000;60.000;6.875
380.000;60.000;5.988
380.000;60.000;5.932
380.000;60.000;6.156
390.000;60.000;6.081
390.000;60.000;6.324
390.000;60.000;6.403
400.000;60.000;6.102
400.000;60.000;6.344
400.000;60.000;6.257
400.000;80.000;5.933
400.000;80.000;6.045
400.000;80.000;5.929
400.000;80.000;6.168
400.000;100.000;6.331
400.000;100.000;6.563
400.000;100.000;5.896
400.000;120.000;6.528
400.000;120.000;6.110
400.000;120.000;6.268
400.000;140.000;6.125
400.000;140.000;6.875
400.000;140.000;6.324
400.000;160.000;6.573
400.000;160.000;6.998
400.000;160.000;6.745
400.000;180.000;7.122
400.000;180.000;7.640
400.000;180.000;6.927
400.000;200.000;7.953
400.000;200.000;7.322
400.000;200.000;8.349
400.000;220.000;8.900
400.000;220.000;7.775
400.000;220.000;8.134
390.000;80.000;6.392
390.000;80.000;6.058
390.000;80.000;6.431
390.000;80.000;6.450
390.000;100.000;6.272
390.000;100.000;6.196
390.000;100.000;6.413
390.000;120.000;6.566
390.000;120.000;6.058
390.000;120.000;6.136
390.000;140.000;6.669
390.000;140.000;6.315
390.000;140.000;6.771
390.000;160.000;6.809
390.000;160.000;6.561
390.000;160.000;6.644
390.000;180.000;7.167
390.000;180.000;7.219
390.000;180.000;6.917
390.000;200.000;7.368
390.000;200.000;7.360
390.000;200.000;7.405
390.000;220.000;7.887
390.000;220.000;8.295
390.000;220.000;8.135
380.000;80.000;6.149
380.000;80.000;6.348
380.000;80.000;5.789
380.000;80.000;6.168
380.000;100.000;6.525
380.000;100.000;6.308
380.000;100.000;6.094
380.000;120.000;6.837
380.000;120.000;6.775
380.000;120.000;6.367
380.000;140.000;6.190
380.000;140.000;6.566
380.000;140.000;6.445
380.000;160.000;6.970
380.000;160.000;6.811
380.000;160.000;7.054
380.000;180.000;6.423
380.000;180.000;7.660
380.000;180.000;8.435
380.000;200.000;8.006
380.000;200.000;7.929
380.000;200.000;7.379
380.000;220.000;8.503
380.000;220.000;7.872
380.000;220.000;8.751
370.000;80.000;6.460
370.000;80.000;5.945
370.000;80.000;7.259
370.000;100.000;5.723
370.000;100.000;6.231
370.000;100.000;6.579
370.000;120.000;6.374
370.000;120.000;6.500
370.000;120.000;6.176
370.000;140.000;6.601
370.000;140.000;6.550
370.000;140.000;6.583
370.000;160.000;7.102
370.000;160.000;7.468
370.000;160.000;7.333
370.000;180.000;7.102
370.000;180.000;7.015
370.000;180.000;7.406
370.000;200.000;8.382
370.000;200.000;7.148
370.000;200.000;9.044
370.000;220.000;7.705
370.000;220.000;9.361
370.000;220.000;7.714
360.000;80.000;7.040
360.000;80.000;6.725
360.000;80.000;6.507
360.000;100.000;6.278
360.000;100.000;6.672
360.000;100.000;6.157
360.000;120.000;6.597
360.000;120.000;6.266
360.000;120.000;6.507
360.000;140.000;6.395
360.000;140.000;6.492
360.000;140.000;6.840
360.000;160.000;6.963
360.000;160.000;6.626
360.000;160.000;6.661
360.000;180.000;7.173
360.000;180.000;7.252
360.000;180.000;7.881
360.000;200.000;7.596
360.000;200.000;7.422
360.000;200.000;6.867
360.000;220.000;7.760
360.000;220.000;7.363
360.000;220.000;8.326
350.000;80.000;6.333
350.000;80.000;6.307
350.000;80.000;6.305
350.000;100.000;6.866
350.000;100.000;6.071
350.000;100.000;5.911
350.000;120.000;6.288
350.000;120.000;6.863
350.000;120.000;6.048
350.000;140.000;6.651
350.000;140.000;6.946
350.000;140.000;6.856
350.000;140.000;6.634
350.000;160.000;6.496
350.000;160.000;6.802
350.000;160.000;6.942
350.000;180.000;7.181
350.000;180.000;7.237
350.000;180.000;7.559
350.000;200.000;7.382
350.000;200.000;7.609
350.000;200.000;7.326
350.000;220.000;7.948
350.000;220.000;7.973
350.000;220.000;8.081
340.000;80.000;6.011
340.000;80.000;6.427
340.000;80.000;6.280
340.000;100.000;6.093
340.000;100.000;6.653
340.000;100.000;5.860
340.000;120.000;6.343
340.000;120.000;7.342
340.000;120.000;6.458
340.000;140.000;6.104
340.000;140.000;6.476
340.000;140.000;6.188
340.000;160.000;6.495
340.000;160.000;6.647
340.000;160.000;7.294
340.000;180.000;6.743
340.000;180.000;7.583
340.000;180.000;7.304
340.000;200.000;7.668
340.000;200.000;7.714
340.000;200.000;7.181
340.000;220.000;8.429
340.000;220.000;7.763
340.000;220.000;8.270
330.000;80.000;6.529
330.000;80.000;6.548
330.000;80.000;6.536
330.000;100.000;6.068
330.000;100.000;6.304
330.000;100.000;6.279
330.000;120.000;6.860
330.000;120.000;5.994
330.000;120.000;6.282
330.000;140.000;6.214
330.000;140.000;6.488
330.000;140.000;6.833
330.000;160.000;6.787
330.000;160.000;7.065
330.000;160.000;6.527
330.000;180.000;7.426
330.000;180.000;7.463
330.000;180.000;7.118
330.000;200.000;7.384
330.000;200.000;7.659
330.000;200.000;9.360
330.000;220.000;7.942
330.000;220.000;9.039
330.000;220.000;8.910
320.000;80.000;6.475
320.000;80.000;6.657
320.000;80.000;5.891
320.000;100.000;6.148
320.000;100.000;6.317
320.000;100.000;6.561
320.000;120.000;6.137
320.000;120.000;6.581
320.000;120.000;6.125
320.000;140.000;6.488
320.000;140.000;6.675
320.000;140.000;7.042
320.000;160.000;6.830
320.000;160.000;6.500
320.000;160.000;7.300
320.000;180.000;7.694
320.000;180.000;7.287
320.000;180.000;7.000
320.000;200.000;8.232
320.000;200.000;7.466
320.000;200.000;8.355
320.000;220.000;7.851
320.000;220.000;7.873
320.000;220.000;9.245
310.000;80.000;6.759
310.000;80.000;5.846
310.000;80.000;6.254
310.000;100.000;6.150
310.000;100.000;5.945
310.000;100.000;6.633
310.000;120.000;6.329
310.000;120.000;6.563
310.000;120.000;6.364
310.000;140.000;7.009
310.000;140.000;6.808
310.000;140.000;6.762
310.000;160.000;7.060
310.000;160.000;6.723
310.000;160.000;8.286
310.000;180.000;7.433
310.000;180.000;8.507
310.000;180.000;7.035
310.000;200.000;8.252
310.000;200.000;8.010
310.000;200.000;7.314
310.000;220.000;9.270
310.000;220.000;9.216
310.000;220.000;8.626
300.000;80.000;6.152
300.000;80.000;5.831
300.000;80.000;6.754
300.000;100.000;6.158
300.000;100.000;6.358
300.000;100.000;6.054
300.000;120.000;6.703
300.000;120.000;6.805
300.000;120.000;6.737
300.000;140.000;6.711
300.000;140.000;6.895
300.000;140.000;6.602
300.000;160.000;6.818
300.000;160.000;7.283
300.000;160.000;7.097
300.000;180.000;7.430
300.000;180.000;6.841
300.000;180.000;7.569
300.000;200.000;7.274
300.000;200.000;7.580
300.000;200.000;7.943
300.000;220.000;8.192
300.000;220.000;8.053
300.000;220.000;8.349
290.000;80.000;6.547
290.000;80.000;6.499
290.000;80.000;6.140
290.000;100.000;6.600
290.000;100.000;6.307
290.000;100.000;6.777
290.000;120.000;6.527
290.000;120.000;6.612
290.000;120.000;6.647
290.000;140.000;7.145
290.000;140.000;6.789
290.000;140.000;7.339
290.000;160.000;7.200
290.000;160.000;6.927
290.000;160.000;7.089
290.000;180.000;7.374
290.000;180.000;7.405
290.000;180.000;7.180
290.000;200.000;7.668
290.000;200.000;8.171
290.000;200.000;7.547
290.000;220.000;9.077
290.000;220.000;9.943
290.000;220.000;8.368
280.000;80.000;6.355
280.000;80.000;6.586
280.000;80.000;6.133
280.000;100.000;6.915
280.000;100.000;6.411
280.000;100.000;6.335
280.000;120.000;6.787
280.000;120.000;6.858
280.000;120.000;6.730
280.000;140.000;7.071
280.000;140.000;6.825
280.000;140.000;6.807
280.000;160.000;8.191
280.000;160.000;7.427
280.000;160.000;6.853
280.000;180.000;7.873
280.000;180.000;7.274
280.000;180.000;6.943
280.000;200.000;7.617
280.000;200.000;7.640
280.000;200.000;7.187
280.000;220.000;8.421
280.000;220.000;8.670
280.000;220.000;8.253
270.000;80.000;6.392
270.000;80.000;6.129
270.000;80.000;6.330
270.000;100.000;6.925
270.000;100.000;6.409
270.000;100.000;6.254
270.000;120.000;6.265
270.000;120.000;6.260
270.000;120.000;6.498
270.000;140.000;6.789
270.000;140.000;6.810
270.000;140.000;6.984
270.000;160.000;6.622
270.000;160.000;7.012
270.000;160.000;6.545
270.000;180.000;6.918
270.000;180.000;7.173
270.000;180.000;7.446
270.000;200.000;8.652
270.000;200.000;8.390
270.000;200.000;7.730
270.000;220.000;8.604
270.000;220.000;8.539
270.000;220.000;11.247
260.000;80.000;6.620
260.000;80.000;6.992
260.000;80.000;5.932
260.000;100.000;6.515
260.000;100.000;6.064
260.000;100.000;5.911
260.000;120.000;6.738
260.000;120.000;6.820
260.000;120.000;6.620
260.000;140.000;7.272
260.000;140.000;7.385
260.000;140.000;6.834
260.000;160.000;7.172
260.000;160.000;6.785
260.000;160.000;7.385
260.000;180.000;7.070
260.000;180.000;6.853
260.000;180.000;7.264
260.000;200.000;7.998
260.000;200.000;7.424
260.000;200.000;7.739
260.000;220.000;8.893
260.000;220.000;8.949
260.000;220.000;8.326
250.000;80.000;6.503
250.000;80.000;6.532
250.000;80.000;6.115
250.000;100.000;6.291
250.000;100.000;6.407
250.000;100.000;6.597
250.000;120.000;6.620
250.000;120.000;6.569
250.000;120.000;6.776
250.000;140.000;6.967
250.000;140.000;6.854
250.000;140.000;6.873
250.000;160.000;7.412
250.000;160.000;6.828
250.000;160.000;6.766
250.000;180.000;7.260
250.000;180.000;7.148
250.000;180.000;7.333
250.000;200.000;7.989
250.000;200.000;7.773
250.000;200.000;8.242
250.000;220.000;9.751
250.000;220.000;8.714
250.000;220.000;8.641
240.000;80.000;6.320
240.000;80.000;6.386
240.000;80.000;6.356
240.000;100.000;6.440
240.000;100.000;6.286
240.000;100.000;6.282
240.000;120.000;7.265
240.000;120.000;6.725
240.000;120.000;6.667
240.000;140.000;6.548
240.000;140.000;6.450
240.000;140.000;6.870
240.000;160.000;7.086
240.000;160.000;7.399
240.000;160.000;7.276
240.000;180.000;7.265
240.000;180.000;7.367
240.000;180.000;7.388
240.000;200.000;7.798
240.000;200.000;7.597
240.000;200.000;7.873
240.000;220.000;8.475
240.000;220.000;9.171
240.000;220.000;8.493
230.000;80.000;6.429
230.000;80.000;6.590
230.000;80.000;6.175
230.000;100.000;6.355
230.000;100.000;6.829
230.000;100.000;6.354
230.000;120.000;6.697
230.000;120.000;7.214
230.000;120.000;6.537
230.000;140.000;7.174
230.000;140.000;6.923
230.000;140.000;6.612
230.000;160.000;7.113
230.000;160.000;7.149
230.000;160.000;6.699
230.000;180.000;7.650
230.000;180.000;7.297
230.000;180.000;7.579
230.000;200.000;7.885
230.000;200.000;7.524
230.000;200.000;7.298
230.000;220.000;8.929
230.000;220.000;9.200
230.000;220.000;8.335
220.000;80.000;6.252
220.000;80.000;7.019
220.000;80.000;6.285
220.000;100.000;6.761
220.000;100.000;6.585
220.000;100.000;6.777
220.000;120.000;6.906
220.000;120.000;7.057
220.000;120.000;6.773
220.000;140.000;6.913
220.000;140.000;6.810
220.000;140.000;6.774
220.000;160.000;6.490
220.000;160.000;6.953
220.000;160.000;7.419
220.000;180.000;8.110
220.000;180.000;6.992
220.000;180.000;7.573
220.000;200.000;7.587
220.000;200.000;8.202
220.000;200.000;7.725
220.000;220.000;9.393
220.000;220.000;8.614
220.000;220.000;9.587
210.000;80.000;6.587
210.000;80.000;6.225
210.000;80.000;6.107
210.000;100.000;6.661
210.000;100.000;6.249
210.000;100.000;7.018
210.000;120.000;7.120
210.000;120.000;6.868
210.000;120.000;6.426
210.000;140.000;7.197
210.000;140.000;7.289
210.000;140.000;7.028
210.000;160.000;7.119
210.000;160.000;7.581
210.000;160.000;6.761
210.000;180.000;7.703
210.000;180.000;7.274
210.000;180.000;7.117
210.000;200.000;7.946
210.000;200.000;7.979
210.000;200.000;7.677
210.000;220.000;9.545
210.000;220.000;11.020
210.000;220.000;9.253
200.000;80.000;5.910
200.000;80.000;6.426
200.000;80.000;6.846
200.000;100.000;6.771
200.000;100.000;6.929
200.000;100.000;6.310
200.000;120.000;6.565
200.000;120.000;6.983
200.000;120.000;6.974
200.000;140.000;6.900
200.000;140.000;7.202
200.000;140.000;7.119
200.000;160.000;7.499
200.000;160.000;7.369
200.000;160.000;7.410
200.000;180.000;7.662
200.000;180.000;7.814
200.000;180.000;7.398
200.000;200.000;7.847
200.000;200.000;7.756
200.000;200.000;8.028
200.000;220.000;8.924
200.000;220.000;8.786
200.000;220.000;8.858
190.000;80.000;6.890
190.000;80.000;6.490
190.000;80.000;6.758
190.000;100.000;6.489
190.000;100.000;6.336
190.000;100.000;6.831
190.000;120.000;6.977
190.000;120.000;6.517
190.000;120.000;6.874
190.000;140.000;6.985
190.000;140.000;6.425
190.000;140.000;7.175
190.000;160.000;7.415
190.000;160.000;6.806
190.000;160.000;7.496
190.000;180.000;7.303
190.000;180.000;7.325
190.000;180.000;7.599
190.000;200.000;8.037
190.000;200.000;7.560
190.000;200.000;7.631
190.000;220.000;10.993
190.000;220.000;10.086
190.000;220.000;8.680
180.000;80.000;6.407
180.000;80.000;6.444
180.000;80.000;6.703
180.000;100.000;6.777
180.000;100.000;6.611
180.000;100.000;6.342
180.000;120.000;6.779
180.000;120.000;7.084
180.000;120.000;6.766
180.000;140.000;6.795
180.000;140.000;6.616
180.000;140.000;7.132
180.000;160.000;7.229
180.000;160.000;7.134
180.000;160.000;7.510
180.000;180.000;7.805
180.000;180.000;7.617
180.000;180.000;7.626
180.000;200.000;8.514
180.000;200.000;7.819
180.000;200.000;8.123
180.000;220.000;9.219
180.000;220.000;8.862
180.000;220.000;9.787
170.000;80.000;6.528
170.000;80.000;6.204
170.000;80.000;6.389
170.000;100.000;6.259
170.000;100.000;6.965
170.000;100.000;6.810
170.000;120.000;6.731
170.000;120.000;6.928
170.000;120.000;7.256
170.000;140.000;7.731
170.000;140.000;6.879
170.000;140.000;6.863
170.000;160.000;7.578
170.000;160.000;7.503
170.000;160.000;7.519
170.000;180.000;7.708
170.000;180.000;7.440
170.000;180.000;7.463
170.000;200.000;8.515
170.000;200.000;8.146
170.000;200.000;10.798
170.000;220.000;9.397
170.000;220.000;9.031
170.000;220.000;9.443
160.000;80.000;6.735
160.000;80.000;6.166
160.000;100.000;6.721
160.000;100.000;6.877
160.000;100.000;6.908
160.000;120.000;7.222
160.000;120.000;7.214
160.000;120.000;6.997
160.000;140.000;6.903
160.000;140.000;7.025
160.000;140.000;7.134
160.000;160.000;7.697
160.000;160.000;7.647
160.000;160.000;7.062
160.000;180.000;7.748
160.000;180.000;8.190
160.000;180.000;8.017
160.000;200.000;8.432
160.000;200.000;8.095
160.000;200.000;8.075
160.000;220.000;8.790
160.000;220.000;9.770
160.000;220.000;9.899
150.000;80.000;6.389
150.000;80.000;6.691
150.000;80.000;6.690
150.000;100.000;6.913
150.000;100.000;6.686
150.000;100.000;6.830
150.000;120.000;7.092
150.000;120.000;7.062
150.000;120.000;6.724
150.000;140.000;7.652
150.000;140.000;7.065
150.000;140.000;7.196
150.000;160.000;7.631
150.000;160.000;7.665
150.000;160.000;7.466
150.000;180.000;7.814
150.000;180.000;7.732
150.000;180.000;7.692
150.000;200.000;8.050
150.000;200.000;8.221
150.000;200.000;8.443
150.000;220.000;10.660
150.000;220.000;10.423
150.000;220.000;10.415
140.000;80.000;6.389
140.000;80.000;6.587
140.000;80.000;6.648
140.000;100.000;6.971
140.000;100.000;6.985
140.000;100.000;6.798
140.000;120.000;6.815
140.000;120.000;7.000
140.000;120.000;7.316
140.000;140.000;7.315
140.000;140.000;7.841
140.000;140.000;7.692
140.000;160.000;7.639
140.000;160.000;7.405
140.000;160.000;7.813
140.000;180.000;7.512
140.000;180.000;7.880
140.000;180.000;7.820
140.000;200.000;9.562
140.000;200.000;9.572
140.000;200.000;9.708
140.000;220.000;14.869
130.000;80.000;6.882
130.000;80.000;6.954
130.000;80.000;6.644
130.000;100.000;6.688
130.000;100.000;6.990
130.000;100.000;7.025
130.000;120.000;7.384
130.000;120.000;7.204
130.000;120.000;6.978
130.000;140.000;7.589
130.000;140.000;7.390
130.000;140.000;7.800
130.000;160.000;7.964
130.000;160.000;7.854
130.000;160.000;7.781
130.000;180.000;9.046
130.000;180.000;8.425
130.000;180.000;9.026
130.000;200.000;20.989
130.000;220.000;20.989
120.000;80.000;6.902
120.000;80.000;6.605
120.000;80.000;6.744
120.000;100.000;6.960
120.000;100.000;6.578
120.000;100.000;6.983
120.000;120.000;7.208
120.000;120.000;7.408
120.000;120.000;6.900
120.000;140.000;7.220
120.000;140.000;7.554
120.000;140.000;7.423
120.000;160.000;8.703
120.000;160.000;8.933
120.000;180.000;20.989
120.000;200.000;20.989
120.000;220.000;20.989
110.000;80.000;7.172
110.000;80.000;6.588
110.000;80.000;6.960
110.000;100.000;7.115
110.000;100.000;7.322
110.000;100.000;7.482
110.000;120.000;7.361
110.000;120.000;6.827
110.000;120.000;7.016
110.000;140.000;8.152
110.000;140.000;8.733
110.000;140.000;8.169
110.000;160.000;8.684
110.000;160.000;9.295
110.000;160.000;8.741
110.000;180.000;20.989
110.000;200.000;20.989
110.000;220.000;20.989
100.000;80.000;7.145
100.000;80.000;7.343
100.000;80.000;7.178
100.000;100.000;7.323
100.000;100.000;7.311
100.000;100.000;7.574
100.000;120.000;7.885
100.000;120.000;7.804
100.000;120.000;7.700
100.000;140.000;14.365
100.000;140.000;11.816
100.000;140.000;12.751
100.000;160.000;20.989
100.000;180.000;20.989
100.000;200.000;20.989
100.000;220.000;20.989
90.000;80.000;6.816
90.000;80.000;7.336
90.000;80.000;7.219
90.000;100.000;7.737
90.000;100.000;7.735
90.000;100.000;8.814
90.000;120.000;16.940
90.000;140.000;16.940
90.000;160.000;16.940
90.000;180.000;16.940
90.000;200.000;16.940
90.000;220.000;16.940
80.000;80.000;7.935
80.000;80.000;7.831
80.000;80.000;7.657
80.000;100.000;22.123
80.000;120.000;22.123
80.000;140.000;22.123
80.000;160.000;22.123
80.000;180.000;22.123
80.000;200.000;22.123
80.000;220.000;22.123
70.000;80.000;18.818
70.000;100.000;18.818
70.000;120.000;18.818
70.000;140.000;18.818
70.000;160.000;18.818
70.000;180.000;18.818
70.000;200.000;18.818
70.000;220.000;18.818
65.000;80.000;20.081
65.000;100.000;20.081
65.000;120.000;20.081
65.000;140.000;20.081
65.000;160.000;20.081
65.000;180.000;20.081
65.000;200.000;20.081
65.000;220.000;20.081
